name;price;unit_price;ean;nutriscore;promo;url
Lait demi-écrémé CARREFOUR;6,48 €;1.08 € / L;3560071013301;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-carrefour-3560071013301?t=36993
Lait UHT PL Demi-Ecreme du Grand Ouest CARREFOUR;6,30 €;1.05 € / L;3560071013424;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-uht-pl-demi-ecreme-du-grand-ouest-carrefour-3560071013424?t=36993
Lait Demi-Ecreme Stérilisé UHT Calcium du Grand Ouest CARREFOUR;6,48 €;1.08 € / L;3560071013431;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-sterilise-uht-calcium-du-grand-ouest-carrefour-3560071013431?t=36993
Lait Demi-Ecreme Stérilisé UHT Calcium du Centre de la France CARREFOUR;6,30 €;1.05 € / L;3560071013462;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-sterilise-uht-calcium-du-centre-de-la-france-carrefour-3560071013462?t=36993
Lait Demi-Ecreme Stérilisé UHT Calcium du Centre de la France CARREFOUR;6,48 €;1.08 € / L;3560071013479;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-sterilise-uht-calcium-du-centre-de-la-france-carrefour-3560071013479?t=36993
Maasdam CARREFOUR;2,59 €;7.85 € / KG;3560070247530;D;-15% MARDI PASS;https://www.carrefour.fr/p/maasdam-carrefour-3560070247530?t=36993
Matière grasse laitière à tartiner doux CARREFOUR;1,75 €;7.00 € / KG;3560070166893;D;-15% MARDI PASS;https://www.carrefour.fr/p/matiere-grasse-laitiere-a-tartiner-doux-carrefour-3560070166893?t=36993
matière grasse végétale tartine & cuisson doux Tartine et Cuisson 55% Mat.Gr. CARREFOUR;1,45 €;2.90 € / KG;3560070616589;C;;https://www.carrefour.fr/p/matiere-grasse-vegetale-tartine-cuisson-doux-tartine-et-cuisson-55-mat-gr-carrefour-3560070616589?t=36993
Mimolette tranches CARREFOUR;1,95 €;9.75 € / KG;3560070100514;;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/mimolette-tranches-carrefour-3560070100514?t=36993
Mousse crème de marron CARREFOUR;1,79 €;6.13 € / KG;3560070698295;C;-15% MARDI PASS;https://www.carrefour.fr/p/mousse-creme-de-marron-carrefour-3560070698295?t=36993
Mousse de crème sur fromage frais nature CARREFOUR;1,49 €;3.72 € / KG;3245411205621;C;-15% MARDI PASS;https://www.carrefour.fr/p/mousse-de-creme-sur-fromage-frais-nature-carrefour-3245411205621?t=36993
Mousse de crème fouettée sur fromage frais nature CARREFOUR;2,79 €;3.49 € / KG;3560070809684;C;-15% MARDI PASS;https://www.carrefour.fr/p/mousse-de-creme-fouettee-sur-fromage-frais-nature-carrefour-3560070809684?t=36993
Mousse liégeoise au café CARREFOUR;1,25 €;3.91 € / KG;3270190216780;C;-15% MARDI PASS;https://www.carrefour.fr/p/mousse-liegeoise-au-cafe-carrefour-3270190216780?t=36993
Parmigiano Reggiano AOP CARREFOUR;3,50 €;21.90 € / KG;3700650500116;;Ouvrir description de la promotion A saisir;https://www.carrefour.fr/p/parmigiano-reggiano-aop-carrefour-3700650500116?t=36993
