name;price;unit_price;ean;nutriscore;promo;url
Oranges à feuilles vrac;5,99 €;5.99 € / KG;3276556285155;;;https://www.carrefour.fr/p/oranges-a-feuilles-vrac-3276556285155?t=1882
Oranges Maltaise vrac;1,49 €;2.99 € / KG;3000000034460;;;https://www.carrefour.fr/p/oranges-maltaise-vrac-3000000034460?t=1882
Oranges Bio;2,99 €;2.99 € / KG;3276557071313;;;https://www.carrefour.fr/p/oranges-bio-3276557071313?t=1882
Oranges Bio;2,99 €;2.99 € / KG;3276555704107;;-10% CLUB;https://www.carrefour.fr/p/oranges-bio-3276555704107?t=1882
Oranges à dessert;3,79 €;1.90 € / KG;3276558403212;;-15% MARDI PASS;https://www.carrefour.fr/p/oranges-a-dessert-3276558403212?t=1882
Oranges;1,49 €;1.99 € / KG;3523680520738;;;https://www.carrefour.fr/p/oranges-3523680520738?t=1882
Oranges à dessert vrac CARREFOUR;2,89 €;2.89 € / KG;3276552299309;;-15% MARDI PASS;https://www.carrefour.fr/p/oranges-a-dessert-vrac-carrefour-3276552299309?t=1882
Oranges à jus;3,79 €;1.90 € / KG;3276558403229;;-15% MARDI PASS;https://www.carrefour.fr/p/oranges-a-jus-3276558403229?t=1882
Oranges à dessert;4,99 €;1.66 € / KG;3276554564528;;;https://www.carrefour.fr/p/oranges-a-dessert-3276554564528?t=1882
Oranges à jus CARREFOUR;2,99 €;1.99 € / KG;3276558567587;;-15% MARDI PASS;https://www.carrefour.fr/p/oranges-a-jus-carrefour-3276558567587?t=1882
Oranges à jus;3,79 €;1.90 € / KG;3276552652982;;;https://www.carrefour.fr/p/oranges-a-jus-3276552652982?t=1882
Oranges à dessert non traitées vrac;2,31 €;2.31 € / KG;3000000034156;;;https://www.carrefour.fr/p/oranges-a-dessert-non-traitees-vrac-3000000034156?t=1882
Oranges sanguines Bio;2,49 €;2.49 € / KG;3000000036525;;-10% CLUB;https://www.carrefour.fr/p/oranges-sanguines-bio-3000000036525?t=1882
Oranges à jus;0,99 €;0.99 € / KG;3276550322405;;;https://www.carrefour.fr/p/oranges-a-jus-3276550322405?t=1882
Oranges sanguines Tarocco CARREFOUR;3,05 €;2.03 € / KG;3276550349983;;;https://www.carrefour.fr/p/oranges-sanguines-tarocco-carrefour-3276550349983?t=1882
Oranges à dessert vrac Bio;3,99 €;3.99 € / KG;3276552324773;;-10% CLUB;https://www.carrefour.fr/p/oranges-a-dessert-vrac-bio-3276552324773?t=1882
Oranges à Jus Bio Vrac;3,99 €;3.99 € / KG;3276552325688;;-10% CLUB;https://www.carrefour.fr/p/oranges-a-jus-bio-vrac-3276552325688?t=1882
Oranges à jus;4,99 €;2.50 € / KG;3276554564818;;;https://www.carrefour.fr/p/oranges-a-jus-3276554564818?t=1882
Oranges à jus;3,99 €;1.33 € / KG;3276554564832;;;https://www.carrefour.fr/p/oranges-a-jus-3276554564832?t=1882
Oranges à jus;5,39 €;1.80 € / KG;3276554564849;;;https://www.carrefour.fr/p/oranges-a-jus-3276554564849?t=1882
Oranges sanguines;2,55 €;2.55 € / KG;3276555023369;;;https://www.carrefour.fr/p/oranges-sanguines-3276555023369?t=1882
Oranges Maltaises;3,79 €;1.90 € / KG;3276557200140;;;https://www.carrefour.fr/p/oranges-maltaises-3276557200140?t=1882
Oranges SIMPL;1,49 €;1.49 € / KG;3276558403977;;;https://www.carrefour.fr/p/oranges-simpl-3276558403977?t=1882
Oranges à jus;3,90 €;0.98 € / KG;3276559347621;;;https://www.carrefour.fr/p/oranges-a-jus-3276559347621?t=1882
Oranges à dessert;0,99 €;0.99 € / KG;3276559803639;;;https://www.carrefour.fr/p/oranges-a-dessert-3276559803639?t=1882
Oranges Sanguines Bio;2,99 €;2.99 € / KG;3523680400825;;;https://www.carrefour.fr/p/oranges-sanguines-bio-3523680400825?t=1882
Oranges agroécologie;2,00 €;2.00 € / KG;3523680420892;;;https://www.carrefour.fr/p/oranges-agroecologie-3523680420892?t=1882
Oranges à Dessert Bio;2,99 €;2.99 € / U;3523680468023;;-10% CLUB;https://www.carrefour.fr/p/oranges-a-dessert-bio-3523680468023?t=1882
Oranges à dessert;3,49 €;2.33 € / KG;3523680490710;;;https://www.carrefour.fr/p/oranges-a-dessert-3523680490710?t=1882
Oranges à jus CARREFOUR LE MARCHE;4,99 €;1.66 € / KG;3276558403236;;-15% MARDI PASS;https://www.carrefour.fr/p/oranges-a-jus-carrefour-le-marche-3276558403236?t=1882
orange sanguine;4,79 €;3.19 € / KG;3276558404110;;-15% MARDI PASS;https://www.carrefour.fr/p/orange-sanguine-3276558404110?t=1882
Panier de Cerises Rouges;8,99 €;11.99 € / KG;3523680376434;;;https://www.carrefour.fr/p/panier-de-cerises-rouges-3523680376434?t=1882
Papaye;4,29 €;4.29 € / U;3000001036227;;;https://www.carrefour.fr/p/papaye-3000001036227?t=1882
Papaye verte vrac;22,49 €;22.49 € / KG;3276558243405;;;https://www.carrefour.fr/p/papaye-verte-vrac-3276558243405?t=1882
Papaye verte vrac;18,99 €;18.99 € / KG;3523680355255;;-10% CLUB;https://www.carrefour.fr/p/papaye-verte-vrac-3523680355255?t=1882
Pastèque Bio;3,99 €;3.99 € / U;3523680407282;;-10% CLUB;https://www.carrefour.fr/p/pasteque-bio-3523680407282?t=1882
Pastèque quartier sans pépins;2,50 €;2.27 € / KG;8412276585976;U;;https://www.carrefour.fr/p/pasteque-quartier-sans-pepins-8412276585976?t=1882
Pastèque Bio;3,99 €;3.99 € / U;3270190213468;;;https://www.carrefour.fr/p/pasteque-bio-3270190213468?t=1882
Pastèque;5,49 €;5.49 € / U;3276554651679;;;https://www.carrefour.fr/p/pasteque-3276554651679?t=1882
Pastèque mini;3,00 €;3.00 € / U;3276557483406;;;https://www.carrefour.fr/p/pasteque-mini-3276557483406?t=1882
Pastèque Bio;2,59 €;2.59 € / U;3276550205326;;;https://www.carrefour.fr/p/pasteque-bio-3276550205326?t=1882
Pastèque en morceaux Vertufood;3,22 €;11.95 € / KG;3760269711204;A;;https://www.carrefour.fr/p/pasteque-en-morceaux-vertufood-3760269711204?t=1882
Pêche bio;4,49 €;4.49 € / U;3276550054115;;-10% CLUB;https://www.carrefour.fr/p/peche-bio-3276550054115?t=1882
Pêche blanche vrac Bio Chair blanche;6,99 €;6.99 € / KG;3276552325763;;-10% CLUB;https://www.carrefour.fr/p/peche-blanche-vrac-bio-chair-blanche-3276552325763?t=1882
Pêche jaune vrac Bio Chair jaune;6,99 €;6.99 € / KG;3276552326517;;-10% CLUB;https://www.carrefour.fr/p/peche-jaune-vrac-bio-chair-jaune-3276552326517?t=1882
Pêche SIMPL;0,99 €;0.99 € / KG;3276558544694;;Ouvrir description de la promotion Vu en catalogue;https://www.carrefour.fr/p/peche-simpl-3276558544694?t=1882
Pêche ronde;2,00 €;3.20 € / KG;3523680444249;;;https://www.carrefour.fr/p/peche-ronde-3523680444249?t=1882
Pêche;2,99 €;5.98 € / KG;3523680481350;;;https://www.carrefour.fr/p/peche-3523680481350?t=1882
Peche jaune Bio Jaune CARREFOUR BIO;3,99 €;7.98 € / KG;3523680381421;;-10% CLUB;https://www.carrefour.fr/p/peche-jaune-bio-jaune-carrefour-bio-3523680381421?t=1882
Pêche jaune en conversion Bio CHAIR JAUNE;3,19 €;6.38 € / KG;3523680415584;;;https://www.carrefour.fr/p/peche-jaune-en-conversion-bio-chair-jaune-3523680415584?t=1882
Pêches;2,79 €;2.79 € / KG;3523680318137;;;https://www.carrefour.fr/p/peches-3523680318137?t=1882
Pêches blanches mini;4,99 €;2.50 € / KG;3276555850330;;;https://www.carrefour.fr/p/peches-blanches-mini-3276555850330?t=1882
Pêches de vigne chair blanche vrac;4,99 €;4.99 € / KG;3000000034668;;;https://www.carrefour.fr/p/peches-de-vigne-chair-blanche-vrac-3000000034668?t=1882
Pêches plates chair blanche;5,99 €;3.00 € / KG;3276550444169;;;https://www.carrefour.fr/p/peches-plates-chair-blanche-3276550444169?t=1882
Pêches jaunes Bio CARREFOUR BIO;4,20 €;8.40 € / KG;3276550485360;;-10% CLUB;https://www.carrefour.fr/p/peches-jaunes-bio-carrefour-bio-3276550485360?t=1882
Pêches blanches;5,99 €;3.00 € / KG;3276552610876;;;https://www.carrefour.fr/p/peches-blanches-3276552610876?t=1882
Pêches chair jaune;6,59 €;3.30 € / KG;3276552611217;;;https://www.carrefour.fr/p/peches-chair-jaune-3276552611217?t=1882
Pêches blanches plates vrac;1,50 €;1.50 € / KG;3276554075475;;;https://www.carrefour.fr/p/peches-blanches-plates-vrac-3276554075475?t=1882
Pêches blanches;0,99 €;0.99 € / U;3276554222763;;;https://www.carrefour.fr/p/peches-blanches-3276554222763?t=1882
Pêches jaunes;5,99 €;3.00 € / KG;3276554551603;;;https://www.carrefour.fr/p/peches-jaunes-3276554551603?t=1882
Pêches jaunes mini;4,99 €;2.50 € / KG;3276555850347;;;https://www.carrefour.fr/p/peches-jaunes-mini-3276555850347?t=1882
Pêches blanches Royal;3,99 €;3.99 € / KG;3276558832951;;;https://www.carrefour.fr/p/peches-blanches-royal-3276558832951?t=1882
Pêches jaunes Royal;3,99 €;3.99 € / KG;3276558832968;;;https://www.carrefour.fr/p/peches-jaunes-royal-3276558832968?t=1882
Pêches;2,79 €;2.79 € / KG;3523680318120;;;https://www.carrefour.fr/p/peches-3523680318120?t=1882
Pêches jaunes en conversion Biologique;3,80 €;3.80 € / KG;3523680429536;;;https://www.carrefour.fr/p/peches-jaunes-en-conversion-biologique-3523680429536?t=1882
Petites pommes pour enfants;2,50 €;3.12 € / KG;3276558518640;;;https://www.carrefour.fr/p/petites-pommes-pour-enfants-3276558518640?t=1882
Petites pommes pour enfants CARREFOUR LE MARCHE;2,50 €;3.12 € / KG;3276558745541;;;https://www.carrefour.fr/p/petites-pommes-pour-enfants-carrefour-le-marche-3276558745541?t=1882
Physalis;1,91 €;19.10 € / KG;3276554580788;;;https://www.carrefour.fr/p/physalis-3276554580788?t=1882
Physalis;2,39 €;23.90 € / KG;3276557247015;;;https://www.carrefour.fr/p/physalis-3276557247015?t=1882
Pitahaya;6,31 €;15.79 € / KG;3000000036259;;;https://www.carrefour.fr/p/pitahaya-3000000036259?t=1882
Pitahaya jaune premium vrac;6,01 €;19.39 € / KG;3523680309968;;;https://www.carrefour.fr/p/pitahaya-jaune-premium-vrac-3523680309968?t=1882
Pitahaya rouge bergerie vrac;4,83 €;17.90 € / KG;3523680345010;;;https://www.carrefour.fr/p/pitahaya-rouge-bergerie-vrac-3523680345010?t=1882
Plateau de framboise;19,99 €;19.99 € / KG;3276559526347;;;https://www.carrefour.fr/p/plateau-de-framboise-3276559526347?t=1882
Plateau de myrtille;12,99 €;12.99 € / KG;3276559529584;;;https://www.carrefour.fr/p/plateau-de-myrtille-3276559529584?t=1882
Plateau de prune rouge;6,99 €;3.50 € / KG;3523680468450;;;https://www.carrefour.fr/p/plateau-de-prune-rouge-3523680468450?t=1882
Poire Selena Bio;3,29 €;6.58 € / KG;3276550176244;;;https://www.carrefour.fr/p/poire-selena-bio-3276550176244?t=1882
Poire Conférence bio;3,29 €;7.31 € / KG;3276554795410;;;https://www.carrefour.fr/p/poire-conference-bio-3276554795410?t=1882
Poire vrac QTEE;3,99 €;3.99 € / KG;3523680434530;;;https://www.carrefour.fr/p/poire-vrac-qtee-3523680434530?t=1882
Poire Conférence Bio Conférence;2,65 €;2.65 € / U;3523680420021;;;https://www.carrefour.fr/p/poire-conference-bio-conference-3523680420021?t=1882
Poires Abate vrac;4,29 €;4.29 € / KG;3000000034682;;;https://www.carrefour.fr/p/poires-abate-vrac-3000000034682?t=1882
Poires Comice vrac;3,99 €;3.99 € / KG;3000000034750;;;https://www.carrefour.fr/p/poires-comice-vrac-3000000034750?t=1882
Poires Guyot vrac;3,29 €;3.29 € / KG;3000000034767;;;https://www.carrefour.fr/p/poires-guyot-vrac-3000000034767?t=1882
Poires Fred;3,99 €;3.99 € / KG;3000000034804;;;https://www.carrefour.fr/p/poires-fred-3000000034804?t=1882
Poires mûres à point;3,89 €;5.19 € / KG;3276557026191;;;https://www.carrefour.fr/p/poires-mures-a-point-3276557026191?t=1882
Poires Conférence vrac FILIERE QUALITE CARREFOUR;1,39 €;3.49 € / KG;3276552250683;;;https://www.carrefour.fr/p/poires-conference-vrac-filiere-qualite-carrefour-3276552250683?t=1882
Poires Conférence vrac;1,39 €;3.49 € / KG;3000000034729;;;https://www.carrefour.fr/p/poires-conference-vrac-3000000034729?t=1882
Poires Bio;3,29 €;3.29 € / U;3276550104971;;-10% CLUB;https://www.carrefour.fr/p/poires-bio-3276550104971?t=1882
Poires Rochas vrac;3,49 €;3.49 € / KG;3000000034736;;;https://www.carrefour.fr/p/poires-rochas-vrac-3000000034736?t=1882
Poires Guyot vrac CARREFOUR;3,29 €;3.29 € / KG;3276552252953;;-15% MARDI PASS;https://www.carrefour.fr/p/poires-guyot-vrac-carrefour-3276552252953?t=1882
Poires William vertes vrac;1,51 €;3.79 € / KG;3000000034842;;;https://www.carrefour.fr/p/poires-william-vertes-vrac-3000000034842?t=1882
Poires William vertes vrac FILIERE QUALITE CARREFOUR;2,69 €;2.69 € / KG;3276552250706;;Ouvrir description de la promotion Vu en catalogue;https://www.carrefour.fr/p/poires-william-vertes-vrac-filiere-qualite-carrefour-3276552250706?t=1882
Poires PREMIER PRIX;2,49 €;2.49 € / KG;3276550232636;;;https://www.carrefour.fr/p/poires-premier-prix-3276550232636?t=1882
Poires Angelys vrac;3,79 €;3.79 € / KG;3276555766914;;;https://www.carrefour.fr/p/poires-angelys-vrac-3276555766914?t=1882
Poires Passe Crassane vrac;3,99 €;3.99 € / KG;3000000034835;;;https://www.carrefour.fr/p/poires-passe-crassane-vrac-3000000034835?t=1882
Poires William rouges vrac CARREFOUR;3,79 €;3.79 € / KG;3000000034873;;;https://www.carrefour.fr/p/poires-william-rouges-vrac-carrefour-3000000034873?t=1882
Poires Abate vrac CARREFOUR;1,71 €;4.29 € / KG;3276552252908;;-15% MARDI PASS;https://www.carrefour.fr/p/poires-abate-vrac-carrefour-3276552252908?t=1882
Poires Guyot vrac Bio;4,39 €;4.39 € / KG;3276552327729;;-10% CLUB;https://www.carrefour.fr/p/poires-guyot-vrac-bio-3276552327729?t=1882
Poires Angelys vrac Bio;5,39 €;5.39 € / KG;3276552327750;;-10% CLUB;https://www.carrefour.fr/p/poires-angelys-vrac-bio-3276552327750?t=1882
Poires Beurré d'Anjou vrac Bio;1,88 €;1.88 € / KG;3276552327767;;-10% CLUB;https://www.carrefour.fr/p/poires-beurre-d-anjou-vrac-bio-3276552327767?t=1882
Poires Abate vrac Bio;3,29 €;3.29 € / KG;3276552327781;;-10% CLUB;https://www.carrefour.fr/p/poires-abate-vrac-bio-3276552327781?t=1882
Poires Angelys;2,38 €;2.98 € / KG;3276553525919;;;https://www.carrefour.fr/p/poires-angelys-3276553525919?t=1882
Poires Bio;3,29 €;7.31 € / KG;3276555809185;;;https://www.carrefour.fr/p/poires-bio-3276555809185?t=1882
Poires Général Leclerc vrac Bio;5,39 €;5.39 € / KG;3276557729399;;-10% CLUB;https://www.carrefour.fr/p/poires-general-leclerc-vrac-bio-3276557729399?t=1882
Poires Harrow Sweet Bio vrac;3,59 €;3.59 € / KG;3276557747546;;-10% CLUB;https://www.carrefour.fr/p/poires-harrow-sweet-bio-vrac-3276557747546?t=1882
Poires Abate bio;3,29 €;3.29 € / U;3276557915105;;;https://www.carrefour.fr/p/poires-abate-bio-3276557915105?t=1882
Poires Abate Bio;2,99 €;2.99 € / U;3523680462212;;;https://www.carrefour.fr/p/poires-abate-bio-3523680462212?t=1882
Pomelo chinois;3,59 €;3.59 € / U;3276557164589;;;https://www.carrefour.fr/p/pomelo-chinois-3276557164589?t=1882
Pomelo SIMPL;0,99 €;0.99 € / U;3523680496644;;Ouvrir description de la promotion Vu en catalogue;https://www.carrefour.fr/p/pomelo-simpl-3523680496644?t=1882
Pomelo Sweetie CARREFOUR;0,99 €;0.99 € / U;3000001035114;;;https://www.carrefour.fr/p/pomelo-sweetie-carrefour-3000001035114?t=1882
Pomelo rouge vrac Bio;3,29 €;3.29 € / KG;3523680326491;;-10% CLUB;https://www.carrefour.fr/p/pomelo-rouge-vrac-bio-3523680326491?t=1882
Pomelo Corse CARREFOUR BIO;1,39 €;1.39 € / U;3523680459465;;-10% CLUB;https://www.carrefour.fr/p/pomelo-corse-carrefour-bio-3523680459465?t=1882
Pomelos Bio;2,59 €;2.59 € / KG;3523680470477;;-10% CLUB;https://www.carrefour.fr/p/pomelos-bio-3523680470477?t=1882
Pomelos roses Bio;2,59 €;2.59 € / U;3276550320333;;;https://www.carrefour.fr/p/pomelos-roses-bio-3276550320333?t=1882
Pomelos à jus rose;2,99 €;2.99 € / U;3276550332022;;;https://www.carrefour.fr/p/pomelos-a-jus-rose-3276550332022?t=1882
Pomelos roses Bio;2,99 €;2.99 € / U;3276550374428;;-10% CLUB;https://www.carrefour.fr/p/pomelos-roses-bio-3276550374428?t=1882
Pomelos rouges;1,01 €;1.01 € / U;3276554583383;;;https://www.carrefour.fr/p/pomelos-rouges-3276554583383?t=1882
Pomelos Bio roses;2,99 €;2.99 € / U;3276559736067;;;https://www.carrefour.fr/p/pomelos-bio-roses-3276559736067?t=1882
Pomelos Corse;3,05 €;3.05 € / U;3523680403673;;;https://www.carrefour.fr/p/pomelos-corse-3523680403673?t=1882
Pomelos chinois;2,99 €;2.99 € / U;3523680473478;;;https://www.carrefour.fr/p/pomelos-chinois-3523680473478?t=1882
Pomme Golden delicious bio;2,49 €;3.98 € / KG;3270190211358;;;https://www.carrefour.fr/p/pomme-golden-delicious-bio-3270190211358?t=1882
Pomme cripps pink;4,19 €;4.19 € / KG;3276552248703;;;https://www.carrefour.fr/p/pomme-cripps-pink-3276552248703?t=1882
Pomme reinette grise du Canada FILIERE QUALITE CARREFOUR;3,59 €;2.39 € / KG;3523680462625;;-15% MARDI PASS;https://www.carrefour.fr/p/pomme-reinette-grise-du-canada-filiere-qualite-carrefour-3523680462625?t=1882
Pomme Bio NOUS ANTI GASPI;2,99 €;2.99 € / KG;3523680487574;U;;https://www.carrefour.fr/p/pomme-bio-nous-anti-gaspi-3523680487574?t=1882
Pommes Fuji vrac;3,29 €;3.29 € / KG;3000000035283;;;https://www.carrefour.fr/p/pommes-fuji-vrac-3000000035283?t=1882
Pommes Chantecler vrac;1,31 €;3.29 € / KG;3000000035405;;;https://www.carrefour.fr/p/pommes-chantecler-vrac-3000000035405?t=1882
Pommes Gala vrac;2,19 €;2.19 € / KG;3000000091340;;;https://www.carrefour.fr/p/pommes-gala-vrac-3000000091340?t=1882
Pommes Boskoop vrac FILIERE QUALITE CARREFOUR;1,31 €;3.29 € / KG;3245411335861;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-boskoop-vrac-filiere-qualite-carrefour-3245411335861?t=1882
Pommes Golden Delicious AOP REFLETS DE FRANCE;4,59 €;4.59 € / U;3276550091462;;;https://www.carrefour.fr/p/pommes-golden-delicious-aop-reflets-de-france-3276550091462?t=1882
Pommes jaunes Bio;4,59 €;3.06 € / KG;3276550312086;;;https://www.carrefour.fr/p/pommes-jaunes-bio-3276550312086?t=1882
Pommes Pink Lady;3,99 €;3.99 € / U;3276553512728;;;https://www.carrefour.fr/p/pommes-pink-lady-3276553512728?t=1882
Pommes Granny Smith vrac;3,29 €;3.29 € / KG;3276554965424;;;https://www.carrefour.fr/p/pommes-granny-smith-vrac-3276554965424?t=1882
Pommes Granny Smith Bio;3,19 €;3.19 € / U;3276555362994;;;https://www.carrefour.fr/p/pommes-granny-smith-bio-3276555362994?t=1882
Pommes Gala agroécologie FILIERE QUALITE CARREFOUR;2,99 €;1.99 € / KG;3276555394896;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-gala-agroecologie-filiere-qualite-carrefour-3276555394896?t=1882
Pommes Cripps Pink lady Bio;5,49 €;5.49 € / KG;3523670277239;;-10% CLUB;https://www.carrefour.fr/p/pommes-cripps-pink-lady-bio-3523670277239?t=1882
Pommes Pink Lady Bio;3,89 €;3.89 € / U;3523680397279;;;https://www.carrefour.fr/p/pommes-pink-lady-bio-3523680397279?t=1882
Pommes Pink Lady vrac;1,71 €;4.29 € / KG;3000000035542;;;https://www.carrefour.fr/p/pommes-pink-lady-vrac-3000000035542?t=1882
Pommes Fuji vrac FILIERE QUALITE CARREFOUR;3,29 €;3.29 € / KG;3276552249878;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-fuji-vrac-filiere-qualite-carrefour-3276552249878?t=1882
Pommes Elstar vrac FILIERE QUALITE CARREFOUR;2,99 €;2.99 € / KG;3276552249816;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-elstar-vrac-filiere-qualite-carrefour-3276552249816?t=1882
Pommes golden FILIERE QUALITE CARREFOUR;2,99 €;1.99 € / KG;3276558782515;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-golden-filiere-qualite-carrefour-3276558782515?t=1882
Pommes Gala;3,69 €;1.84 € / KG;3276554937087;;;https://www.carrefour.fr/p/pommes-gala-3276554937087?t=1882
Pommes Gala;2,99 €;1.99 € / KG;3276555386037;;;https://www.carrefour.fr/p/pommes-gala-3276555386037?t=1882
Pommes Golden Delicious vrac;2,39 €;2.39 € / KG;3000000091326;;;https://www.carrefour.fr/p/pommes-golden-delicious-vrac-3000000091326?t=1882
Pommes Granny Smith vrac;1,31 €;3.29 € / KG;3276552248710;;;https://www.carrefour.fr/p/pommes-granny-smith-vrac-3276552248710?t=1882
Pommes Canada grises vrac FILIERE QUALITE CARREFOUR;3,29 €;3.29 € / KG;3276552248758;;;https://www.carrefour.fr/p/pommes-canada-grises-vrac-filiere-qualite-carrefour-3276552248758?t=1882
Pommes Golden Delicious FILIERE QUALITE CARREFOUR;2,49 €;2.49 € / U;3276555715950;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-golden-delicious-filiere-qualite-carrefour-3276555715950?t=1882
Pommes Jaunes Bio;2,89 €;2.89 € / U;3276550063551;;-10% CLUB;https://www.carrefour.fr/p/pommes-jaunes-bio-3276550063551?t=1882
Pommes Gala vrac FILIERE QUALITE CARREFOUR;2,39 €;2.39 € / KG;3276552249762;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-gala-vrac-filiere-qualite-carrefour-3276552249762?t=1882
Pommes Gala FILIERE QUALITE CARREFOUR;2,99 €;1.99 € / KG;3276554562586;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-gala-filiere-qualite-carrefour-3276554562586?t=1882
Pommes Golden Delicious vrac FILIERE QUALITE CARREFOUR;0,87 €;2.19 € / KG;3276552247867;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-golden-delicious-vrac-filiere-qualite-carrefour-3276552247867?t=1882
Pommes Chanteclerc Bio;3,59 €;3.59 € / U;3523680354197;;-10% CLUB;https://www.carrefour.fr/p/pommes-chanteclerc-bio-3523680354197?t=1882
Pommes gala agroécologie FILIERE QUALITE CARREFOUR;2,00 €;2.00 € / U;3523680417878;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-gala-agroecologie-filiere-qualite-carrefour-3523680417878?t=1882
Pommes Red Chief vrac;3,29 €;3.29 € / KG;3000000093085;;;https://www.carrefour.fr/p/pommes-red-chief-vrac-3000000093085?t=1882
Pommes Choupette;3,89 €;2.59 € / KG;3276550228424;;;https://www.carrefour.fr/p/pommes-choupette-3276550228424?t=1882
Pommes bicolores Bio;4,59 €;3.06 € / KG;3276550311843;;;https://www.carrefour.fr/p/pommes-bicolores-bio-3276550311843?t=1882
Pommes Ariane;2,50 €;1.67 € / KG;3276559938638;;;https://www.carrefour.fr/p/pommes-ariane-3276559938638?t=1882
Pommes Goldrush Bio;3,59 €;3.59 € / U;3523680351196;;-10% CLUB;https://www.carrefour.fr/p/pommes-goldrush-bio-3523680351196?t=1882
Pommes Golden Delicious;2,99 €;1.50 € / KG;3276554835079;;;https://www.carrefour.fr/p/pommes-golden-delicious-3276554835079?t=1882
Pommes bicolores SIMPL;2,99 €;1.50 € / KG;3276558683935;;;https://www.carrefour.fr/p/pommes-bicolores-simpl-3276558683935?t=1882
Pommes Chantecler vrac FILIERE QUALITE CARREFOUR;3,29 €;3.29 € / KG;3276552249915;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-chantecler-vrac-filiere-qualite-carrefour-3276552249915?t=1882
Pommes Canada grises vrac FILIERE QUALITE CARREFOUR;3,29 €;3.29 € / KG;3276552249946;;-15% MARDI PASS;https://www.carrefour.fr/p/pommes-canada-grises-vrac-filiere-qualite-carrefour-3276552249946?t=1882
Pommes Golden Delicious vrac;2,19 €;2.19 € / KG;3276558263489;;;https://www.carrefour.fr/p/pommes-golden-delicious-vrac-3276558263489?t=1882
Pommes Golden Delicious vrac;0,87 €;2.19 € / KG;3276559925720;;;https://www.carrefour.fr/p/pommes-golden-delicious-vrac-3276559925720?t=1882
Pommes Boskoop;3,29 €;3.29 € / KG;3000000035160;;;https://www.carrefour.fr/p/pommes-boskoop-3000000035160?t=1882
Pommes Braeburn vrac;3,29 €;3.29 € / KG;3000000035177;;;https://www.carrefour.fr/p/pommes-braeburn-vrac-3000000035177?t=1882
Pommes grises du Canada vrac;1,31 €;3.29 € / KG;3000000035214;;;https://www.carrefour.fr/p/pommes-grises-du-canada-vrac-3000000035214?t=1882
Pommes Elstar vrac;3,29 €;3.29 € / KG;3000000035252;;;https://www.carrefour.fr/p/pommes-elstar-vrac-3000000035252?t=1882
Pommes bicolores CARREFOUR BIO;3,79 €;3.79 € / U;3276550063575;;-10% CLUB;https://www.carrefour.fr/p/pommes-bicolores-carrefour-bio-3276550063575?t=1882
Pommes Jaunes Bio;3,19 €;3.19 € / U;3276550063605;;-10% CLUB;https://www.carrefour.fr/p/pommes-jaunes-bio-3276550063605?t=1882
Pommes Bicolores Bio;3,19 €;3.19 € / U;3276550063650;;-10% CLUB;https://www.carrefour.fr/p/pommes-bicolores-bio-3276550063650?t=1882
Pommes bicolores;2,99 €;1.50 € / KG;3276550165774;;;https://www.carrefour.fr/p/pommes-bicolores-3276550165774?t=1882
Pommes Joya vrac;3,29 €;3.29 € / KG;3276550250289;;;https://www.carrefour.fr/p/pommes-joya-vrac-3276550250289?t=1882
Pommes Reinettes grises Bio du Canada;3,59 €;3.59 € / U;3276550310464;;;https://www.carrefour.fr/p/pommes-reinettes-grises-bio-du-canada-3276550310464?t=1882
Pommes Reine des Reinettes vrac;3,89 €;3.89 € / KG;3276552248741;;;https://www.carrefour.fr/p/pommes-reine-des-reinettes-vrac-3276552248741?t=1882
Pommes Reine des Reinettes vrac FILIERE QUALITE CARREFOUR;1,99 €;1.99 € / KG;3276552249939;;;https://www.carrefour.fr/p/pommes-reine-des-reinettes-vrac-filiere-qualite-carrefour-3276552249939?t=1882
Pommes Jaunes vrac Bio;4,19 €;4.19 € / KG;3276552326890;;-10% CLUB;https://www.carrefour.fr/p/pommes-jaunes-vrac-bio-3276552326890?t=1882
Pommes Gala vrac Bio;4,39 €;4.39 € / KG;3276552326906;;-10% CLUB;https://www.carrefour.fr/p/pommes-gala-vrac-bio-3276552326906?t=1882
Pommes Braeburn vrac Bio;4,19 €;4.19 € / KG;3276552327644;;-10% CLUB;https://www.carrefour.fr/p/pommes-braeburn-vrac-bio-3276552327644?t=1882
Pommes vrac Bio;3,51 €;3.51 € / KG;3276552327668;;-10% CLUB;https://www.carrefour.fr/p/pommes-vrac-bio-3276552327668?t=1882
Pommes Pink Kiss vrac Bio;3,49 €;3.49 € / KG;3276552327675;;-10% CLUB;https://www.carrefour.fr/p/pommes-pink-kiss-vrac-bio-3276552327675?t=1882
